country,atk_Armed Assault,atk_Assassination,atk_Bombing/Explosion,atk_Facility/Infrastructure Attack,atk_Hijacking,atk_Hostage Taking (Barricade Incident),atk_Hostage Taking (Kidnapping),atk_Unarmed Assault,atk_Unknown,tgt_Abortion Related,tgt_Airports & Aircraft,tgt_Business,tgt_Educational Institution,tgt_Food or Water Supply,tgt_Government (Diplomatic),tgt_Government (General),tgt_Journalists & Media,tgt_Maritime,tgt_Military,tgt_NGO,tgt_Other,tgt_Police,tgt_Private Citizens & Property,tgt_Religious Figures/Institutions,tgt_Telecommunication,tgt_Terrorists/Non-State Militia,tgt_Tourists,tgt_Transportation,tgt_Unknown,tgt_Utilities,tgt_Violent Political Party,suicide_rate,lethality_rate,mean_severity,incidents,cluster,pc1,pc2
Sierra Leone,0.49504950495049505,0.04950495049504951,0.07920792079207921,0.039603960396039604,0.0,0.009900990099009901,0.2079207920792079,0.019801980198019802,0.09900990099009901,0.0,0.0,0.09900990099009901,0.0,0.0,0.1188118811881188,0.07920792079207921,0.019801980198019802,0.009900990099009901,0.13861386138613863,0.0297029702970297,0.0,0.009900990099009901,0.37623762376237624,0.0297029702970297,0.0,0.0,0.0,0.04950495049504951,0.019801980198019802,0.019801980198019802,0.0,0.0,0.5247524752475248,8.92079207920792,101,0,3.585266954985987,-2.62599165524454
Somalia,0.2831965234186383,0.11685176243360695,0.3949782713664896,0.014485755673587638,0.00748430709802028,0.0031385803959439883,0.08570738773539353,0.0021728633510381457,0.09198454852728151,0.0,0.01158860453887011,0.04490584258812168,0.006277160791887977,0.004104297440849831,0.031385803959439885,0.16610333172380493,0.023901496861419604,0.0043457267020762915,0.3911154031868663,0.023660067600193145,0.0004828585224529213,0.05504587155963303,0.18131337518107193,0.010864316755190728,0.0014485755673587638,0.015692901979719943,0.0,0.008208594881699663,0.017624336069531628,0.0016900048285852245,0.00024142926122646064,0.0453887011105746,0.558184451955577,3.5515451472718493,4142,2,2.3029930775747056,0.24116556852046456
South Africa,0.19196428571428573,0.23759920634920634,0.4538690476190476,0.05654761904761905,0.001488095238095238,0.0,0.001488095238095238,0.00248015873015873,0.054563492063492064,0.0,0.002976190476190476,0.10714285714285714,0.013888888888888888,0.001984126984126984,0.005456349206349206,0.16666666666666666,0.005456349206349206,0.0,0.04017857142857143,0.000992063492063492,0.0,0.20337301587301587,0.25049603174603174,0.009424603174603174,0.00248015873015873,0.000496031746031746,0.000992063492063492,0.09871031746031746,0.003472222222222222,0.03869047619047619,0.04712301587301587,0.000496031746031746,0.435515873015873,2.4536210317460316,2016,2,-0.41290978002455075,1.690197002800541
South Sudan,0.38666666666666666,0.06222222222222222,0.04,0.04888888888888889,0.0,0.0,0.2311111111111111,0.0044444444444444444,0.22666666666666666,0.0,0.0,0.044444444444444446,0.008888888888888889,0.0,0.10222222222222223,0.06666666666666667,0.017777777777777778,0.0,0.24888888888888888,0.07555555555555556,0.0,0.03111111111111111,0.3111111111111111,0.008888888888888889,0.0,0.022222222222222223,0.0044444444444444444,0.04888888888888889,0.0,0.008888888888888889,0.0,0.0044444444444444444,0.6355555555555555,14.646666666666667,225,0,6.141501819820873,-3.689477543073213
Soviet Union,0.34615384615384615,0.08974358974358974,0.4358974358974359,0.038461538461538464,0.05128205128205128,0.0,0.038461538461538464,0.0,0.0,0.0,0.0641025641025641,0.02564102564102564,0.01282051282051282,0.0,0.01282051282051282,0.21794871794871795,0.0,0.0,0.14102564102564102,0.0,0.0,0.10256410256410256,0.20512820512820512,0.0,0.0,0.01282051282051282,0.0,0.19230769230769232,0.0,0.01282051282051282,0.0,0.0,0.32051282051282054,2.1923076923076925,78,2,-0.43690020935664753,0.3325307739110532
Spain,0.09172052939365959,0.18436441982148352,0.5854108956602031,0.08987380732533087,0.0018467220683287165,0.003385657125269314,0.029239766081871343,0.0012311480455524776,0.012927054478301015,0.0,0.014773776546629732,0.3133271775931056,0.009541397353031703,0.0006155740227762388,0.015081563558017852,0.13080947983995075,0.02277623884272084,0.0015389350569405972,0.05909510618651893,0.0012311480455524776,0.0,0.22099107417666974,0.0951061865189289,0.0052323791935980305,0.011695906432748537,0.003385657125269314,0.006155740227762389,0.048938134810710986,0.007694675284702986,0.029855340104647583,0.0021545090797168358,0.0006155740227762388,0.226839027393044,1.1558941212680824,3249,1,-2.5663611020394423,1.39774873724887
Sri Lanka,0.3302448709463931,0.14493712772998016,0.3808735936465917,0.05129053606882859,0.003970880211780278,0.0013236267372600927,0.031105228325612178,0.0029781601588352085,0.05327597617471873,0.0,0.001985440105890139,0.06055592322964924,0.009927200529450696,0.0026472534745201853,0.003970880211780278,0.11383189940436797,0.014228987425545996,0.008603573792190603,0.24354731965585705,0.007941760423560556,0.00033090668431502316,0.15486432825943083,0.19755129053606882,0.021508934480476506,0.004963600264725348,0.01753805426869623,0.0009927200529450694,0.07941760423560557,0.01158173395102581,0.011250827266710787,0.032759761747187296,0.03772336201191264,0.657180675049636,7.713600264725348,3022,2,2.079171349769493,1.3147724184895204
Sudan,0.4250258531540848,0.027921406411582212,0.08376421923474664,0.050672182006204755,0.04653567735263702,0.005170630816959669,0.26059979317476734,0.027921406411582212,0.07238883143743537,0.0,0.010341261633919338,0.04446742502585315,0.007238883143743537,0.004136504653567736,0.11789038262668046,0.057911065149948295,0.005170630816959669,0.005170630816959669,0.07549120992761117,0.023784901758014478,0.0,0.03205791106514995,0.5708376421923474,0.014477766287487074,0.001034126163391934,0.0062047569803516025,0.001034126163391934,0.014477766287487074,0.002068252326783868,0.0062047569803516025,0.0,0.0,0.48293691830403307,5.137021716649431,967,0,3.4274534154497998,-2.9502867152950736
Suriname,0.4393939393939394,0.015151515151515152,0.15151515151515152,0.15151515151515152,0.07575757575757576,0.030303030303030304,0.045454545454545456,0.0,0.09090909090909091,0.0,0.06060606060606061,0.18181818181818182,0.0,0.015151515151515152,0.0,0.045454545454545456,0.015151515151515152,0.045454545454545456,0.24242424242424243,0.0,0.0,0.10606060606060606,0.10606060606060606,0.0,0.015151515151515152,0.0,0.0,0.030303030303030304,0.0,0.13636363636363635,0.0,0.0,0.16666666666666666,0.6212121212121212,66,1,-0.5597097043602244,-3.1664849100509365
Sweden,0.12878787878787878,0.05303030303030303,0.2878787878787879,0.45454545454545453,0.015151515151515152,0.007575757575757576,0.0,0.022727272727272728,0.030303030303030304,0.0,0.022727272727272728,0.07575757575757576,0.022727272727272728,0.007575757575757576,0.09848484848484848,0.09848484848484848,0.007575757575757576,0.0,0.0,0.0,0.0,0.022727272727272728,0.5378787878787878,0.07575757575757576,0.0,0.0,0.007575757575757576,0.015151515151515152,0.007575757575757576,0.0,0.0,0.007575757575757576,0.09848484848484848,0.4696969696969697,132,1,-1.4613367499426497,-1.1554644042975684
Switzerland,0.06306306306306306,0.14414414414414414,0.5765765765765766,0.13513513513513514,0.02702702702702703,0.018018018018018018,0.018018018018018018,0.0,0.018018018018018018,0.0,0.11711711711711711,0.2072072072072072,0.0,0.009009009009009009,0.26126126126126126,0.13513513513513514,0.009009009009009009,0.0,0.018018018018018018,0.0,0.0,0.009009009009009009,0.10810810810810811,0.0,0.0,0.009009009009009009,0.0,0.05405405405405406,0.018018018018018018,0.04504504504504504,0.0,0.0,0.0990990990990991,1.09009009009009,111,1,-3.887520670485554,-2.0061105150745675
Syria,0.09041344843253067,0.04270786006360745,0.6765106769650159,0.008632439800090867,0.0013630168105406633,0.002271694684234439,0.11176737846433439,0.0009086778736937755,0.06542480690595184,0.0,0.003634711494775102,0.04270786006360745,0.02044525215810995,0.0,0.02044525215810995,0.039981826442526125,0.03498409813721036,0.0,0.2685143116765107,0.010904134484325307,0.0009086778736937755,0.030895047705588367,0.4002726033621081,0.034075420263516586,0.00045433893684688776,0.04861426624261699,0.0,0.0186278964107224,0.013630168105406633,0.009541117673784643,0.0013630168105406633,0.1562925942753294,0.615629259427533,10.124261699227624,2201,2,3.469842891840356,2.0668875898477794
Taiwan,0.1,0.2,0.24,0.32,0.04,0.0,0.06,0.02,0.02,0.0,0.06,0.12,0.04,0.0,0.02,0.28,0.0,0.0,0.02,0.0,0.0,0.06,0.08,0.0,0.02,0.0,0.0,0.26,0.0,0.0,0.04,0.0,0.18,2.07,50,1,-3.1240927778083387,-1.003732846921672
Tajikistan,0.22340425531914893,0.30851063829787234,0.31382978723404253,0.005319148936170213,0.010638297872340425,0.005319148936170213,0.09042553191489362,0.010638297872340425,0.031914893617021274,0.0,0.010638297872340425,0.06914893617021277,0.010638297872340425,0.010638297872340425,0.031914893617021274,0.23404255319148937,0.047872340425531915,0.0,0.28191489361702127,0.02127659574468085,0.0,0.10638297872340426,0.07446808510638298,0.015957446808510637,0.005319148936170213,0.005319148936170213,0.0,0.031914893617021274,0.031914893617021274,0.010638297872340425,0.0,0.005319148936170213,0.6223404255319149,4.582446808510638,188,2,0.4095635223399214,0.016069427754210882
Tanzania,0.13559322033898305,0.13559322033898305,0.3728813559322034,0.15254237288135594,0.01694915254237288,0.0,0.13559322033898305,0.03389830508474576,0.01694915254237288,0.0,0.01694915254237288,0.06779661016949153,0.03389830508474576,0.0,0.06779661016949153,0.13559322033898305,0.06779661016949153,0.0,0.01694915254237288,0.0,0.0,0.06779661016949153,0.15254237288135594,0.288135593220339,0.0,0.0,0.0,0.01694915254237288,0.05084745762711865,0.0,0.01694915254237288,0.01694915254237288,0.3220338983050847,3.2203389830508473,59,2,-1.2684549599443198,-0.3991844674149213
Thailand,0.3689269940244219,0.04780462457781242,0.4811639386853728,0.08365809301117173,0.003897116134060795,0.0018186541958950377,0.004936347103143674,0.0012990387113535984,0.006495193556767992,0.0,0.0018186541958950377,0.14705118212522733,0.06027539620680696,0.0010392309690828788,0.004156923876331515,0.12340867757859184,0.006495193556767992,0.0012990387113535984,0.1449727201870616,0.000779423226812159,0.0010392309690828788,0.13587944920758638,0.24785658612626657,0.014289425824889582,0.017926734216679657,0.0018186541958950377,0.0002598077422707197,0.027539620680696285,0.018446349701221096,0.04338789295921019,0.0002598077422707197,0.0,0.4253052740971681,1.7279812938425565,3849,2,-0.042898670567335095,1.9516464788743149
Tunisia,0.3577981651376147,0.07339449541284404,0.3853211009174312,0.06422018348623854,0.009174311926605505,0.009174311926605505,0.05504587155963303,0.0,0.045871559633027525,0.0,0.009174311926605505,0.05504587155963303,0.009174311926605505,0.0,0.03669724770642202,0.03669724770642202,0.0,0.0,0.45871559633027525,0.0,0.0,0.1651376146788991,0.09174311926605505,0.06422018348623854,0.0,0.01834862385321101,0.03669724770642202,0.0,0.009174311926605505,0.009174311926605505,0.0,0.07339449541284404,0.5504587155963303,5.206422018348624,109,2,2.4261716105264557,0.991091098635796
Turkey,0.30032618825722274,0.10181733457595527,0.4559645852749301,0.06500465983224604,0.0030288909599254427,0.0030288909599254427,0.03681267474370923,0.002329916123019571,0.03168685927306617,0.0,0.008853681267474371,0.14818266542404473,0.03774464119291705,0.0011649580615097856,0.02050326188257223,0.10740913327120223,0.016309412861136997,0.0009319664492078285,0.22483690587138863,0.002096924510717614,0.0009319664492078285,0.16425908667287978,0.1554054054054054,0.008620689655172414,0.0025629077353215286,0.010251630941286114,0.0039608574091332715,0.035181733457595524,0.02353215284249767,0.015843429636533086,0.011416589002795898,0.017707362534948742,0.45503261882572227,2.7580382106244175,4292,2,0.3540282444417263,1.8277186651135953
Uganda,0.4035532994923858,0.12690355329949238,0.18781725888324874,0.03807106598984772,0.0025380710659898475,0.0,0.10913705583756345,0.01015228426395939,0.1218274111675127,0.0,0.005076142131979695,0.12944162436548223,0.027918781725888325,0.0,0.030456852791878174,0.10152284263959391,0.005076142131979695,0.0,0.06091370558375635,0.017766497461928935,0.0,0.06598984771573604,0.38578680203045684,0.07360406091370558,0.0025380710659898475,0.0,0.005076142131979695,0.06852791878172589,0.005076142131979695,0.012690355329949238,0.0025380710659898475,0.005076142131979695,0.6928934010152284,9.23223350253807,394,0,2.98054364452938,-0.9932061528965049
Ukraine,0.2363955529549444,0.025746050321825628,0.553540081919251,0.06319485078993564,0.0005851375073142189,0.0052662375658279695,0.07080163838502047,0.004681100058513751,0.03978935049736688,0.0,0.002925687536571094,0.05500292568753657,0.008777062609713282,0.004095962551199532,0.01579871269748391,0.0590988882387361,0.026916325336454067,0.0,0.5014628437682855,0.004681100058513751,0.0017554125219426564,0.032767700409596257,0.1895845523698069,0.010532475131655939,0.0011702750146284377,0.006436512580456407,0.0005851375073142189,0.04154476301930954,0.014043300175541252,0.021064950263311878,0.0017554125219426564,0.0017554125219426564,0.23405500292568754,2.154183733177297,1709,2,1.0629459993803656,1.184704353986055
United Kingdom,0.1279847182425979,0.3153772683858644,0.3996179560649475,0.12454632282712512,0.003629417382999045,0.0026743075453677175,0.010124164278892072,0.008787010506208214,0.00725883476599809,0.00019102196752626553,0.0055396370582617,0.17020057306590258,0.0055396370582617,0.00038204393505253105,0.006876790830945559,0.06246418338108883,0.0032473734479465137,0.0009551098376313276,0.16332378223495703,0.0017191977077363897,0.0005730659025787965,0.15167144221585482,0.3151862464183381,0.017574021012416428,0.0015281757402101242,0.035912129894937916,0.0017191977077363897,0.022922636103151862,0.030181470869149952,0.0015281757402101242,0.0007640878701050621,0.0013371537726838587,0.4408787010506208,1.234574976122254,5235,2,-0.35827608686867146,2.2007393200911975
United States,0.1001410437235543,0.04689703808180536,0.4876586741889986,0.304654442877292,0.005994358251057828,0.021861777150916785,0.007404795486600846,0.02150916784203103,0.0038787023977433005,0.08921015514809591,0.01904090267983075,0.27538787023977435,0.05959097320169252,0.002468265162200282,0.05218617771509168,0.11530324400564175,0.02150916784203103,0.002468265162200282,0.06629055007052186,0.009873060648801129,0.0007052186177715092,0.059943582510578276,0.12094499294781383,0.05218617771509168,0.003526093088857546,0.0028208744710860366,0.003526093088857546,0.005994358251057828,0.0038787023977433005,0.031029619181946404,0.0021156558533145277,0.004936530324400564,0.09978843441466854,4.979548660084626,2836,1,-3.4772739401536072,-1.012944214251303
Uruguay,0.17073170731707318,0.18292682926829268,0.2682926829268293,0.18292682926829268,0.0,0.012195121951219513,0.13414634146341464,0.0,0.04878048780487805,0.0,0.012195121951219513,0.2804878048780488,0.06097560975609756,0.0,0.0975609756097561,0.18292682926829268,0.08536585365853659,0.0,0.07317073170731707,0.0,0.0,0.036585365853658534,0.14634146341463414,0.0,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.06097560975609756,0.10975609756097561,82,1,-2.5812791558643475,-1.121997724105921
Venezuela,0.22866894197952217,0.06484641638225255,0.3378839590443686,0.07167235494880546,0.030716723549488054,0.020477815699658702,0.18088737201365188,0.0034129692832764505,0.06143344709897611,0.0,0.030716723549488054,0.18088737201365188,0.017064846416382253,0.006825938566552901,0.07167235494880546,0.13310580204778158,0.027303754266211604,0.0,0.13993174061433447,0.0,0.0,0.08873720136518772,0.15017064846416384,0.020477815699658702,0.0034129692832764505,0.0034129692832764505,0.0,0.08532423208191127,0.020477815699658702,0.020477815699658702,0.0,0.0,0.19795221843003413,1.1962457337883958,293,1,-0.6880046982526841,-1.2584478220490556
West Bank and Gaza Strip,0.3991917377638078,0.14907947911989222,0.29321957790749886,0.06061966771441401,0.000449034575662326,0.001347103726986978,0.03592276605298608,0.04580152671755725,0.014369106421194431,0.0,0.000449034575662326,0.03771890435563539,0.014369106421194431,0.000449034575662326,0.009878760664571173,0.05029187247418051,0.00898069151324652,0.000449034575662326,0.27885047148630443,0.00224517287831163,0.000449034575662326,0.08756174225415357,0.37584193982936687,0.02334979793444095,0.0,0.012123933542882801,0.00449034575662326,0.040862146385271664,0.032330489447687474,0.00224517287831163,0.01706331387516839,0.029636281993713515,0.40368208352043106,1.3502469690166143,2227,2,1.552314893637887,1.4272365368587823
West Germany (FRG),0.08502772643253234,0.08133086876155268,0.5268022181146026,0.2680221811460259,0.0073937153419593345,0.0036968576709796672,0.011090573012939002,0.005545286506469501,0.011090573012939002,0.005545286506469501,0.038817005545286505,0.25508317929759705,0.018484288354898338,0.0018484288354898336,0.09426987060998152,0.11829944547134935,0.02033271719038817,0.0036968576709796672,0.20147874306839186,0.005545286506469501,0.0,0.07208872458410351,0.06284658040665435,0.005545286506469501,0.0073937153419593345,0.0036968576709796672,0.0073937153419593345,0.04436229205175601,0.0036968576709796672,0.029574861367837338,0.0,0.0,0.08502772643253234,0.9759704251386322,541,1,-2.933897897181451,-0.23227635772392832
Yemen,0.20107559008066925,0.12966835972512697,0.4099193307439498,0.02957872721840454,0.004780400358530027,0.004182850313713774,0.1141320585599044,0.0011951000896325067,0.10546758291006872,0.0,0.0044816253361219,0.03734687780101584,0.0134448760083657,0.0,0.0179265013444876,0.12936958470271887,0.02449955183746639,0.0032865252464893933,0.30504929787869733,0.008365700627427548,0.00029877502240812666,0.07439498057962354,0.1903196892739767,0.023603226770242007,0.0005975500448162533,0.047206453540484014,0.00806692560501942,0.002987750224081267,0.02599342694950702,0.049297878697340904,0.03346280250971019,0.06573050492978787,0.4873020615476546,4.0155363011652225,3347,2,2.201281609969851,1.263947864438978
Yugoslavia,0.45320197044334976,0.10344827586206896,0.3497536945812808,0.024630541871921183,0.0049261083743842365,0.0,0.024630541871921183,0.0,0.03940886699507389,0.0,0.0049261083743842365,0.09359605911330049,0.0049261083743842365,0.0049261083743842365,0.034482758620689655,0.12807881773399016,0.019704433497536946,0.0,0.059113300492610835,0.0,0.0049261083743842365,0.3842364532019704,0.17733990147783252,0.029556650246305417,0.0,0.0049261083743842365,0.0,0.029556650246305417,0.014778325123152709,0.0049261083743842365,0.0,0.0,0.2955665024630542,1.2783251231527093,203,2,0.3774492787516479,2.2032265045590402
Zaire,0.28,0.14,0.22,0.04,0.0,0.0,0.06,0.0,0.26,0.0,0.04,0.12,0.0,0.0,0.12,0.14,0.08,0.0,0.02,0.06,0.0,0.02,0.18,0.14,0.04,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.56,8.59,50,0,1.878807860647175,-4.585766263924264
Zambia,0.3064516129032258,0.11290322580645161,0.4838709677419355,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.08064516129032258,0.0,0.03225806451612903,0.04838709677419355,0.1935483870967742,0.03225806451612903,0.0,0.0,0.016129032258064516,0.0,0.0,0.3709677419354839,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.12903225806451613,0.0,0.4032258064516129,1.6290322580645162,62,2,-0.43527157437206926,-0.8482092338551246
Zimbabwe,0.21782178217821782,0.25742574257425743,0.33663366336633666,0.0594059405940594,0.0,0.019801980198019802,0.039603960396039604,0.019801980198019802,0.04950495049504951,0.0,0.0,0.12871287128712872,0.0,0.009900990099009901,0.0,0.19801980198019803,0.04950495049504951,0.0,0.04950495049504951,0.0,0.0,0.04950495049504951,0.25742574257425743,0.04950495049504951,0.0,0.0,0.0297029702970297,0.0297029702970297,0.0,0.039603960396039604,0.10891089108910891,0.0,0.49504950495049505,2.623762376237624,101,2,-0.7251496260533085,-0.6087014036175131
